Protocol,Domain,Path,URL Length,Num Subdomains,Alexa Rank,Random chars,Known TLD,Label
http,www.liquidgeneration.com,/,0,0,1,0,0,1
http,www.onlineanime.org,/,0,0,1,0,0,1
http,www.ceres.dti.ne.jp,/~nekoi/senno/senfirst.html,0,1,1,1,0,1
http,www.galeon.com,/kmh/,0,0,1,0,0,1
http,www.fanworkrecs.com,/,0,0,1,0,0,1
http,www.animehouse.com,/,0,0,1,0,0,1
http,www2.117.ne.jp,/~mb1996ax/enadc.html,0,1,1,1,0,1
http,archive.rhps.org,/fritters/yui/index.html,0,0,1,1,0,1
http,www.freecartoonsex.com,/,0,0,1,0,0,1
http,www.cutepet.org,/,0,0,1,0,0,1
http,www.taremeparadise.com,/,0,0,1,0,0,1
http,www.internetdump.com,/users/pornographite/index1.html,2,0,1,1,0,1
http,darkkaminari.net,,0,0,1,0,0,1
http,www.iei.net,/~bkos1/velneko.htm,0,0,1,1,0,1
http,www9.kinghost.com,/fetish/hentaibee/,0,0,1,0,0,1
http,www.jasonmeador.com,/,0,0,1,0,0,1
http,www.geocities.com,/kaseychan17/index.html,0,0,1,1,0,1
http,www.angelfire.com,/journal/coldlemonade/index.html,2,0,1,1,0,1
http,e.webring.com,/hub,2,0,1,0,0,1
http,www.nemurokinenkan.net,,0,0,1,0,0,1
http,j-heaven.tripod.com,/library.htm,0,0,1,0,0,1
http,www.angelfire.com,/poetry/nicolesstories/,0,0,1,0,0,1
http,thesheeparecoming.tripod.com,/papercrane/,0,0,1,0,0,1
http,www.geocities.com,/eddie_monsoon2002/,0,0,1,0,0,1
http,www.shokushu.com,/,0,0,1,0,0,1
http,www.geocities.com,/timessquare/arcade/7810/p_hgames.htm,2,0,1,1,0,1
http,www.hentaisocialclub.com,/ganguro/index.html,0,0,1,1,0,1
http,ryogamasaki.netfirms.com,/,0,0,1,0,0,1
http,members.tripod.com,/~chaz16/3.html,0,0,1,1,0,1
http,www.hentai-comics.com,/,0,0,1,0,0,1
http,www.jastusa.com,/,0,0,1,0,0,1
http,www.peachprincess.com,/,0,0,1,0,0,1
http,www.g-collections.com,,0,0,1,0,0,1
http,www.hentai-games.com,/,0,0,1,0,0,1
http,www.canadahentai.com,,0,0,1,0,0,1
http,www.hirameki-int.com,,0,0,1,0,0,1
http,www.himeyashop.com,/,0,0,1,0,0,1
http,www.jlist.com,/,0,0,1,0,0,1
http,www.clubspooey.com,/spooey/,0,0,1,0,0,1
http,www.hentaigamer.com,,0,0,1,0,0,1
http,www.pcrdist.com,,0,0,1,0,0,1
http,www.densetsu.com,/,0,0,1,0,0,1
http,www.animetric.com,/bgames.html,0,0,1,0,0,1
http,www.jmate.com,/home.html,0,0,1,0,0,1
http,www.three-musketeers.net,/mike/animeopinions.html,2,0,1,1,0,1
http,engbishoujo.tripod.com,,0,0,1,0,0,1
http,www.somethingawful.com,/hentai/,0,0,1,0,0,1
http,www.geocities.com,/aetus_kane/reviews.html,0,0,1,1,0,1
http,www.hentaigameszone.com,,0,0,1,0,0,1
http,www.hentaineko.com,/html_peekv/peek_vgames.shtml,2,0,1,0,0,1
http,www.asahi-net.or.jp,/~uz9y-ab/yaoicomic.htm,0,1,1,1,0,1
http,www.geocities.com,/tokyo/villa/9953/yaoimain.html,2,0,1,1,0,1
http,www.commonastherain.com,/eros.html,0,0,1,0,0,1
http,www.angelfire.com,/anime3/hoshinokaze/,0,0,1,0,0,1
http,www.discarnate.com,/boysnextdoor/,0,0,1,0,0,1
http,www.geocities.com,/spirestudio/index.htm,0,0,1,1,0,1
http,www.angelfire.com,/me3/mandaplay/index.html,0,0,1,1,0,1
http,www.geocities.com,/tokyo/courtyard/9155/carosmen.htm,2,0,1,1,0,1
http,members.tripod.com,/~cheekokr/enter.html,0,0,1,1,0,1
http,www.aoihayashi.com,/,0,0,1,0,0,1
http,www.geocities.com,/shinji_is_my_man/,0,0,1,0,0,1
http,www.cruelangel.net,/divinitas/,0,0,1,0,0,1
http,death_of_ase.tripod.com,/dt/twisteddesire.html,0,0,1,1,0,1
http,www.orchidveil.net,/trapdoor/,0,0,1,0,0,1
http,www.geocities.com,/roryheadmav/main.html,0,0,1,1,0,1
http,www.angelfire.com,/anime4/wildefyre/,0,0,1,0,0,1
http,www.yaoiluvr.net,,0,0,1,0,0,1
http,www.angelfire.com,/goth2/azrael/,0,0,1,0,0,1
http,m.webring.com,/hub,0,0,1,0,0,1
http,onami.free.fr,/,0,0,1,0,0,1
http,www.geocities.com,/obsidianblaze/,0,0,1,0,0,1
http,p080.ezboard.com,/badragonballyaoirpg,0,0,1,0,0,1
http,www.pureyaoi.org,/,0,0,1,0,0,1
http,www.gaytoon-japan.com,,0,0,1,0,0,1
http,www.clubclassic.net,/yaoi.html,0,0,1,0,0,1
http,www.geocities.com,/apple_toh/index.html,0,0,1,1,0,1
http,www.gongaga.com,/,0,0,1,0,0,1
http,www.angelfire.com,/goth/doujinshi_rapture/,0,0,1,0,0,1
http,geocities.com,/plugplaymanga/,0,0,1,0,0,1
http,www.kinu-sekigushi.com,/,0,0,1,0,0,1
http,www.geocities.com,/can_it_be_sin/index_2.html,0,0,1,0,0,1
http,community.livejournal.com,/jrockyaoi/,0,0,1,0,0,1
http,arachnoid.reverie-noire.com,/,0,0,1,0,0,1
http,totchi.tripod.com,/,0,0,1,0,0,1
http,home.arcor.de,/jrock-yaoi/index2.htm,0,0,1,1,0,1
http,www.dtwins.co.uk,/jfic/efiction30/index.php,0,1,1,1,0,1
http,members.tripod.com,/starchan/,0,0,1,0,0,1
http,www.geocities.com,/hushie_hush/,0,0,1,0,0,1
http,www.cursedmoons.com,/,0,0,1,0,0,1
http,www.worldshaking.net,/,0,0,1,0,0,1
http,www.shoujoai.com,/,0,0,1,0,0,1
http,www.angelfire.com,/anime2/yurifics/index.html,0,0,1,1,0,1
http,groups.yahoo.com,/group/lilypetalsandfallendewdrops/,2,0,1,0,0,1
http,www.privateholes.com,/anime/anime-sex/index6.html,2,0,1,1,0,1
http,www.privateholes.com,/anime/anime-asia/index6.html,2,0,1,1,0,1
http,www.anime-hentai-cartoons.com,/,0,0,1,0,0,1
http,idd00788.eresmas.net,/,0,0,1,0,0,1
http,www.applicot.com,/,0,0,1,0,0,1
http,adultcompass.com,/avs/0/1/acw/index.html,0,0,1,1,0,1
http,www.adult-anime-hentai.com,/,0,0,1,0,0,1
http,www.emuck.com:3000,/archive/egan.html,0,0,1,1,0,1
http,danoday.com,/summit.shtml,0,0,1,0,0,1
http,groups.yahoo.com,/group/voice_actor_appreciation/links/events_and_appearanc_000985383761/,1,0,1,0,0,1
http,voice-international.com,/,0,0,1,0,0,1
http,www.livinglegendsltd.com,/,0,0,1,0,0,1
http,voicechasers.com,/forum/viewforum.php,0,0,1,1,0,1
http,hollywoodcollectorshow.com,/,0,0,1,0,0,1
http,www.geocities.com,/hollywood/hills/8944/,0,0,1,1,0,1
http,asifa.proboards61.com,/index.cgi,2,0,1,0,0,1
http,groups.yahoo.com,/group/voice_actor_appreciation/cal///group/voice_actor_appreciation/,1,0,1,1,0,1
http,us.imdb.com,/name/nm0267724/,0,0,1,0,0,1
http,www.pamelynferdin.com,/,0,0,1,0,0,1
http,www.pamferdin.com,/,0,0,1,0,0,1
http,www.monkeydog.com,/,0,0,1,0,0,1
http,teamknightrider.com,/cast/plato/plato.html,0,0,1,1,0,1
http,us.imdb.com,/name/nm0281486/,0,0,1,0,0,1
http,anp.awn.com,/anifest-3.html,0,0,1,1,0,1
http,www.awn.com,/mag/issue1.7/articles/kowlaskidi1.7.html,2,0,1,1,0,1
http,www.awn.com,/mag/issue2.7/2.7pages/2.7jacksonjones.html,2,0,1,1,0,1
http,www.awn.com,/mag/issue1.9/articles/kowlagrinch1.9.html,2,0,1,1,0,1
http,us.imdb.com,/name/nm0004931/,0,0,1,0,0,1
http,www.voicechasers.com,/database/showactor.php,2,0,1,1,0,1
http,www.vortex.com,/av.html,0,0,1,0,0,1
http,starbulletin.com,/96/07/11/features/story3.html,0,0,1,1,0,1
http,anp.awn.com,/juneforay.html,0,0,1,0,0,1
http,www.cerias.purdue.edu,/homes/spaf/yucks/v2/msg00061.html,2,1,1,1,0,1
http,www.awn.com,/mag/issue5.03/5.03pages/evanierforay.php3,2,0,1,1,0,1
http,www.awn.com,/mag/issue4.02/4.02pages/foraylittlejohn.php3,2,0,1,1,0,1
http,archives.seattletimes.nwsource.com,/cgi-bin/texis.cgi/web/vortex/display,1,1,1,1,0,1
http,www.geocities.com,/enchantedforest/dell/8545/fraley.html,2,0,1,1,0,1
http,us.imdb.com,/name/nm0289710/,0,0,1,0,0,1
http,www.voicechasers.com,/database/showactor.php,2,0,1,1,0,1
http,patfraley.com,/,0,0,1,0,0,1
http,nerf-herders-anonymous.net,/patfraley.html,0,0,1,0,0,1
http,www.vasta.org,/professional_index/fraleyp.html,0,0,1,1,0,1
http,news.toonzone.net,/2000/oct/27/hearing_voices.php,2,0,1,1,0,1
http,members.tripod.com,/~leemichaelwithers/sfh.htm,0,0,1,1,0,1
http,www.radiospirits.com,/onradio/meethost_sf.asp,0,0,1,0,0,1
http,us.imdb.com,/name/nm0292677/,0,0,1,0,0,1
http,freberg.westnet.com,/,0,0,1,0,0,1
http,www.aarp.org,/mmaturity/mar_apr00_preview/creators.html,2,0,1,1,0,1
http,www.cosmik.com,/aa-october99/stan_freberg.html,0,0,1,1,0,1
http,www.tsimon.com,/freberg.htm,0,0,1,0,0,1
http,www.firezine.net,/issue6/fz6_07.htm,0,0,1,0,0,1
http,www.thehutch.com,/rabhutch/freberg.htm,0,0,1,1,0,1
http,www.povonline.com,/cols/col051.htm,0,0,1,1,0,1
http,www.povonline.com,/2001/news060901.htm,0,0,1,1,0,1
http,www.austinchronicle.com,/issues/dispatch/1999-12-10/music_feature3.html,1,0,1,1,0,1
http,www.dawsbutler.com,/freberg.htm,0,0,1,0,0,1
http,freberg.westnet.com,/list.html,0,0,1,0,0,1
http,www.rhino.com,/features/75645p.html,0,0,1,1,0,1
http,hitcomedy.com,/index.html,0,0,1,0,0,1
http,www.cyberonic.net,/~atrain/comedy/freberg.htm,0,0,1,1,0,1
http,www.povonline.com,/cols/col102.htm,0,0,1,1,0,1
http,freberg.westnet.com,/hear_it.html,0,0,1,0,0,1
http,www.epinions.com,/musc-album-musc-freberg__stan/tk_~mm032.1.2,2,0,1,1,0,1
http,citypaper.net,/articles/091699/mus.stan.shtml,0,0,1,1,0,1
http,www.crispinfreeman.com,/,0,0,1,0,0,1
http,www.reelradio.com,/gifts/frees.html,0,0,1,1,0,1
http,www.spookytoms.com,/paul_frees_tribute.html,0,0,1,0,0,1
http,www.hollowhill.com,/gm/library/frees.htm,0,0,1,1,0,1
http,www.dvdtalk.com,/dvdsavant/s74frees.html,0,0,1,1,0,1
http,us.imdb.com,/name/nm0293659/,0,0,1,0,0,1
http,www.voicechasers.com,/database/showactor.php,2,0,1,1,0,1
http,bakerstreetdozen.com,/frewernews.html,0,0,1,0,0,1
http,us.imdb.com,/name/nm0001242/,0,0,1,0,0,1
http,www.geocities.com,/enchantedforest/dell/8545/va.html,2,0,1,1,0,1
http,www.angelfire.com,/ut/rtoons/actors.html,0,0,1,1,0,1
http,www.geocities.com,/hollywood/lot/2636/voiceacting/,2,0,1,1,0,1
http,www.geocities.com,/philbass_2000/narrators.html,0,0,1,1,0,1
http,doreen.mkbmemorial.com,/,0,0,1,0,0,1
http,www.geocities.com,/televisioncity/taping/6785/index.html,2,0,1,1,0,1
http,www.behindthevoiceactors.com,,0,0,1,0,0,1
http,www.keyframeonline.com,/kf.php,0,0,1,0,0,1
http,www.voicechasers.com,/,0,0,1,0,0,1
http,us.imdb.com,/name/nm0304000/,0,0,1,0,0,1
http,www.taoslandandfilm.com,/bradentnwkly.html,0,0,1,0,0,1
http,us.imdb.com,/name/nm0004951/,0,0,1,0,0,1
http,kathygarver.com,/,0,0,1,0,0,1
http,us.imdb.com,/name/nm0308744/,0,0,1,0,0,1
http,www.dickgautier.com,/,0,0,1,0,0,1
http,www.dangilvezan.com,/,0,0,1,0,0,1
http,us.imdb.com,/name/nm0319737/,0,0,1,0,0,1
http,us.imdb.com,/name/nm0330015/,0,0,1,0,0,1
http,www.tv-now.com,/stars/gotfried.html,0,0,1,1,0,1
http,www.cdaccess.com,/html/pc/midmovie.htm,0,0,1,1,0,1
http,genetic_mishap.tripod.com,/landofthreenamedpeople/,2,0,1,0,0,1
http,www.angelfire.com,/celeb/starzbios/gottfried_g.html,2,0,1,1,0,1
